login,posId,symbol,type,volume,openTime,openPrice,closeTime,closePrice,profit,swap,commission,date
97060181,892584529,XAUUSD.v,sell,0.02,1782145815,4185.8,1782145820,4184.4,2.8,0.0,0.0,2026-06-22
97060181,892589572,XAUUSD.v,sell,0.02,1782145839,4185.34,1782145987,4183.53,3.62,0.0,0.0,2026-06-22
97060181,892590829,XAUUSD.v,sell,0.03,1782145853,4186.62,1782146001,4184.03,7.77,0.0,0.0,2026-06-22
97060181,892590850,XAUUSD.v,buy,0.01,1782145853,4186.68,1782146001,4183.61,-3.07,0.0,0.0,2026-06-22
97060181,892599810,XAUUSD.v,sell,0.02,1782146019,4183.43,1782149539,4188.62,-10.38,0.0,0.0,2026-06-22
97060181,892600527,XAUUSD.v,sell,0.03,1782146037,4184.29,1782149539,4188.62,-12.99,0.0,0.0,2026-06-22
97060181,892600531,XAUUSD.v,buy,0.01,1782146038,4184.68,1782149539,4188.2,3.52,0.0,0.0,2026-06-22
97060181,892608469,XAUUSD.v,sell,0.03,1782146164,4188.99,1782149539,4188.62,1.11,0.0,0.0,2026-06-22
97060181,892608510,XAUUSD.v,buy,0.01,1782146165,4189.37,1782149539,4188.2,-1.17,0.0,0.0,2026-06-22
97060181,892624603,XAUUSD.v,sell,0.04,1782146422,4194.24,1782149539,4188.62,22.48,0.0,0.0,2026-06-22
97060181,892624648,XAUUSD.v,buy,0.02,1782146422,4194.66,1782149539,4188.2,-12.92,0.0,0.0,2026-06-22
97060181,892664330,XAUUSD.v,sell,0.04,1782146886,4198.53,1782149539,4188.62,39.64,0.0,0.0,2026-06-22
97060181,892664388,XAUUSD.v,buy,0.02,1782146886,4199.03,1782149539,4188.2,-21.66,0.0,0.0,2026-06-22
97060181,892690639,XAUUSD.v,buy,0.02,1782147325,4204.42,1782148066,4206.07,3.3,0.0,0.0,2026-06-22
97060181,892690646,XAUUSD.v,sell,0.05,1782147325,4203.99,1782149539,4188.62,76.85,0.0,0.0,2026-06-22
97060181,892690658,XAUUSD.v,buy,0.02,1782147326,4204.37,1782149539,4188.2,-32.34,0.0,0.0,2026-06-22
97060181,892693922,XAUUSD.v,buy,0.03,1782147417,4203.78,1782148085,4203.47,-0.93,0.0,0.0,2026-06-22
97060181,892693925,XAUUSD.v,sell,0.01,1782147417,4203.15,1782148085,4203.89,-0.74,0.0,0.0,2026-06-22
97060181,892701284,XAUUSD.v,buy,0.03,1782147574,4199.55,1782148085,4203.47,11.76,0.0,0.0,2026-06-22
97060181,892701289,XAUUSD.v,sell,0.01,1782147575,4199.04,1782148085,4203.89,-4.85,0.0,0.0,2026-06-22
97060181,892717684,XAUUSD.v,buy,0.04,1782147787,4195.22,1782148085,4203.47,33.0,0.0,0.0,2026-06-22
97060181,892717701,XAUUSD.v,sell,0.02,1782147787,4194.8,1782148085,4203.89,-18.18,0.0,0.0,2026-06-22
97060181,892751807,XAUUSD.v,buy,0.02,1782148157,4207.51,1782150415,4201.65,-11.72,0.0,0.0,2026-06-22
97060181,892753559,XAUUSD.v,buy,0.03,1782148197,4206.58,1782150415,4201.65,-14.79,0.0,0.0,2026-06-22
97060181,892753582,XAUUSD.v,sell,0.01,1782148198,4206.33,1782150415,4202.07,4.26,0.0,0.0,2026-06-22
97060181,892762779,XAUUSD.v,buy,0.03,1782148314,4201.4,1782150415,4201.65,0.75,0.0,0.0,2026-06-22
97060181,892762801,XAUUSD.v,sell,0.01,1782148314,4201.19,1782150415,4202.07,-0.88,0.0,0.0,2026-06-22
97060181,892786870,XAUUSD.v,buy,0.04,1782148793,4196.6,1782150415,4201.65,20.2,0.0,0.0,2026-06-22
97060181,892786971,XAUUSD.v,sell,0.02,1782148793,4196.16,1782150415,4202.07,-11.82,0.0,0.0,2026-06-22
97060181,892804113,XAUUSD.v,buy,0.04,1782149069,4191.98,1782150415,4201.65,38.68,0.0,0.0,2026-06-22
97060181,892804122,XAUUSD.v,sell,0.02,1782149069,4191.56,1782150415,4202.07,-21.02,0.0,0.0,2026-06-22
97060181,892826005,XAUUSD.v,sell,0.02,1782149566,4189.98,1782149629,4188.11,3.74,0.0,0.0,2026-06-22
97060181,892828337,XAUUSD.v,sell,0.02,1782149635,4188.46,1782149708,4186.87,3.18,0.0,0.0,2026-06-22
97060181,892828672,XAUUSD.v,sell,0.03,1782149643,4188.92,1782149711,4188.0,2.76,0.0,0.0,2026-06-22
97060181,892828675,XAUUSD.v,buy,0.01,1782149644,4189.32,1782149711,4187.58,-1.74,0.0,0.0,2026-06-22
97060181,892832164,XAUUSD.v,sell,0.02,1782149719,4186.7,1782153341,4185.24,2.92,0.0,0.0,2026-06-22
97060181,892832178,XAUUSD.v,buy,0.05,1782149720,4187.37,1782150415,4201.65,71.4,0.0,0.0,2026-06-22
97060181,892832191,XAUUSD.v,sell,0.02,1782149720,4187.05,1782150415,4202.07,-30.04,0.0,0.0,2026-06-22
97060181,892832480,XAUUSD.v,sell,0.03,1782149728,4187.12,1782153341,4185.24,5.64,0.0,0.0,2026-06-22
97060181,892832487,XAUUSD.v,buy,0.01,1782149729,4187.62,1782153341,4184.82,-2.8,0.0,0.0,2026-06-22
97060181,892840326,XAUUSD.v,sell,0.03,1782149955,4191.35,1782153341,4185.24,18.33,0.0,0.0,2026-06-22
97060181,892840345,XAUUSD.v,buy,0.01,1782149956,4191.71,1782153341,4184.82,-6.89,0.0,0.0,2026-06-22
97060181,892854089,XAUUSD.v,sell,0.04,1782150228,4196.54,1782150406,4202.43,-23.56,0.0,0.0,2026-06-22
97060181,892854108,XAUUSD.v,buy,0.02,1782150229,4197.07,1782153341,4184.82,-24.5,0.0,0.0,2026-06-22
97060181,892873339,XAUUSD.v,buy,0.02,1782150431,4204.51,1782157880,4187.33,-34.36,0.0,0.0,2026-06-22
97060181,892873428,XAUUSD.v,sell,0.04,1782150432,4204.2,1782153341,4185.24,75.84,0.0,0.0,2026-06-22
